,epochs,num_fidelities_0,num_times_0,num_fidelities_1,num_times_1,num_fidelities_2,num_times_2,num_fidelities_3,num_times_3,num_fidelities_4,num_times_4
3161,3161,0.79679708525239,72.8442907333374,0.7689617854708511,85.13156509399414,0.7551957764125482,79.5178861618042,0.7531972122692535,98.41124677658081,0.7491645081617241,87.60810232162476
3162,3162,0.7967961175148118,72.86760234832764,0.7689659164249325,85.15339827537537,0.7552075797301504,79.54216623306274,0.7532064551936855,98.43819427490234,0.7491735739709776,87.63479900360107
3163,3163,0.7967859069965073,72.88932847976685,0.7689686492260431,85.18039417266846,0.7552193365425983,79.56374478340149,0.7532157178765368,98.46365451812744,0.7491827441802755,87.66125392913818
3164,3164,0.7967765296471163,72.91017460823059,0.768971296028476,85.20461773872375,0.7552310301186494,79.58923292160034,0.7532249988545194,98.4940721988678,0.7491920046942039,87.68204665184021
3165,3165,0.7967614441223416,72.93134117126465,0.76897381997321,85.2302827835083,0.7552426478831015,79.61349129676819,0.7532342969214338,98.52590322494507,0.7492013413428956,87.70698428153992
3166,3166,0.796747751489333,72.95533180236816,0.7689762136987938,85.25389957427979,0.7552541810977249,79.64014291763306,0.7532436110617367,98.55860710144043,0.749210740253413,87.73331069946289
3167,3167,0.796741988059511,72.97629356384277,0.7689785014009736,85.28159546852112,0.7552656244701852,79.6645245552063,0.7532529404014987,98.58492946624756,0.7492201882043596,87.76006364822388
3168,3168,0.7967377645773572,73.00273513793945,0.768980734862023,85.30668473243713,0.7552769757096996,79.68987154960632,0.7532622841722849,98.6134877204895,0.7492296729386035,87.78324437141418
3169,3169,0.7967348012382476,73.02708625793457,0.7689829847131929,85.33169865608215,0.7552882350495431,79.71669816970825,0.7532716416849828,98.64169192314148,0.7492391834145339,87.80754804611206
3170,3170,0.7967364253285897,73.05720019340515,0.7689853289728423,85.35452508926392,0.7552994047664972,79.7391881942749,0.7532810123112959,98.66602301597595,0.7492487099835368,87.83243751525879
3171,3171,0.796738504019289,73.08467245101929,0.7689878412558017,85.37957000732422,0.7553104887312917,79.76188445091248,0.7532903954689807,98.6944489479065,0.7492582444888265,87.8545413017273
3172,3172,0.7967407967576672,73.11714720726013,0.7689905807751677,85.40424180030823,0.7553214920210873,79.78766965866089,0.7532997906103044,98.72090244293213,0.7492701019750331,87.88056302070618
3173,3173,0.7967445642471574,73.1519546508789,0.7689935850320364,85.43020439147949,0.7553324206003292,79.81128883361816,0.7533108438705161,98.76289820671082,0.7492819648274257,87.90298557281494
3174,3174,0.7967477005676149,73.176260471344,0.7689968653989445,85.45519018173218,0.7553432810313571,79.8338553905487,0.7533219778695298,98.8022849559784,0.7492938322127711,87.92601490020752
3175,3175,0.7967440529097141,73.20047616958618,0.7690004068068134,85.47994565963745,0.7553540801676676,79.8599123954773,0.7533331865843188,98.832106590271,0.7493057045039865,87.94791507720947
3176,3176,0.7967416139011103,73.22328042984009,0.7690041703382057,85.50263714790344,0.7553648248757969,79.88041996955872,0.7533444646196196,98.8649389743805,0.7493175829505784,87.96951198577881
3177,3177,0.7967408975434209,73.24515962600708,0.7690080994819491,85.5288519859314,0.7553755219294401,79.90588188171387,0.753355807151672,98.89302682876587,0.7493294693631023,87.9942467212677
3178,3178,0.7967403824532889,73.26978826522827,0.7690121308904109,85.55256652832031,0.7553861780659602,79.92415952682495,0.7533672098691461,98.92513155937195,0.7493413658266594,88.0159010887146
3179,3179,0.7967383279177033,73.29101014137268,0.7690162053447468,85.5786120891571,0.7553968000158052,79.9446005821228,0.7533786689120872,98.95358538627625,0.7493532744538882,88.03730988502502
3180,3180,0.7967380458266652,73.31137418746948,0.7690202759633328,85.60266256332397,0.7554073943534352,79.97131514549255,0.7533901808072744,98.97924089431763,0.7493651971832908,88.06206393241882
3181,3181,0.7967326078133765,73.33645939826965,0.7690243133772301,85.63100528717041,0.7554179671424578,79.99163603782654,0.7534017424036059,99.00511121749878,0.7493771356233428,88.08472084999084
3182,3182,0.7967340549674593,73.36009883880615,0.7690283079214913,85.65555596351624,0.7554285234755167,80.01742315292358,0.7534133508087675,99.03166651725769,0.7493890909347318,88.1144642829895
3183,3183,0.7967358601575811,73.3866708278656,0.769032268866691,85.67970418930054,0.7554390671462629,80.04088950157166,0.7534250033306629,99.05922484397888,0.7494010637419671,88.14821815490723
3184,3184,0.7967286336148555,73.41112089157104,0.7690362209969405,85.70268654823303,0.755449600676829,80.06471610069275,0.7534366974261484,99.0870771408081,0.7494106873880642,88.1805808544159
3185,3185,0.7967270462334322,73.43877673149109,0.7690401991974811,85.72904968261719,0.75546012569772,80.09279584884644,0.7534484306585901,99.11607503890991,0.7494203224283695,88.21328091621399
3186,3186,0.7967267707159998,73.46080493927002,0.7690442419787851,85.7524209022522,0.7554706434491609,80.11694765090942,0.7534602006665415,99.15149354934692,0.7494299567064583,88.2445297241211
3187,3187,0.7967251311494801,73.484628200531,0.7690483849715427,85.77906394004822,0.7554811551731505,80.1339156627655,0.7534720051445845,99.17858123779297,0.7494395802044637,88.2776870727539
3188,3188,0.7967279669031274,73.50531649589539,0.7690526553603645,85.8022792339325,0.7554916623110094,80.15808534622192,0.7534838418347479,99.2049674987793,0.7494491851676125,88.3074221611023
3189,3189,0.7967246833063953,73.52708745002747,0.7690570680123682,85.82994866371155,0.7555021665403183,80.18144750595093,0.7534957085292122,99.22993612289429,0.7494587655189228,88.33957195281982
3190,3190,0.7967212422510479,73.55203700065613,0.7690616237542088,85.8542230129242,0.7555126697187426,80.2062418460846,0.7535076030822636,99.25846123695374,0.7494683157576123,88.36944842338562
3191,3191,0.7967177145046601,73.57663106918335,0.7690663098963919,85.87888193130493,0.7555231737873906,80.22621369361877,0.7535195234290776,99.28453302383423,0.7494778312663318,88.40089416503906
3192,3192,0.7967142099786426,73.6046929359436,0.7690711027665127,85.90190553665161,0.7555336806657645,80.24805974960327,0.7535314676090774,99.30830097198486,0.7494873092047627,88.42967700958252
3193,3193,0.796714741577268,73.62626957893372,0.7690759717242368,85.92640662193298,0.7555441921521532,80.2757556438446,0.7535434337917176,99.33507108688354,0.7494967485824907,88.4569661617279
3194,3194,0.7967189910713984,73.65170407295227,0.7690808839503912,85.9500560760498,0.7555547098377958,80.31083154678345,0.7535554203022744,99.3619532585144,0.7495061499558966,88.48344039916992
3195,3195,0.7967267688701773,73.67256426811218,0.7690870158204207,85.97638702392578,0.7555652350372647,80.33874106407166,0.753564434782778,99.38862419128418,0.7495155150821915,88.51140069961548
3196,3196,0.7967355986377327,73.69627618789673,0.7690931437759876,86.00032711029053,0.7555757687362309,80.36561226844788,0.753573534441715,99.41214084625244,0.7495297973025804,88.53824639320374
3197,3197,0.7967408530788556,73.72086191177368,0.7690992487089265,86.02537965774536,0.7555863115579604,80.39203333854675,0.7535827073138003,99.4392147064209,0.7495440753227738,88.56231546401978
3198,3198,0.7967463012682588,73.74419236183167,0.7691053120494095,86.04769086837769,0.755596863747605,80.4157166481018,0.753591942911964,99.4628655910492,0.7495583403204125,88.5847487449646
3199,3199,0.7967500611200281,73.76884412765503,0.7691113135175706,86.07184624671936,0.7556074251728166,80.43579959869385,0.7536012321597807,99.48814272880554,0.7495725859284554,88.61122465133667
3200,3200,0.7967540401876,73.79307675361633,0.7691172307592451,86.0960533618927,0.7556179953406816,80.46146488189697,0.7536105673005705,99.51300191879272,0.7495868081930729,88.6359372138977
3201,3201,0.7967582567376195,73.81765580177307,0.7691230407019819,86.11612367630005,0.7556285734273135,80.48934173583984,0.7536199417859373,99.54019832611084,0.7496010054587221,88.66100764274597
3202,3202,0.7967578037784463,73.83943605422974,0.769128722215359,86.14244747161865,0.7556391583190569,80.51060652732849,0.7536293501467182,99.56595158576965,0.74961876253748,88.6839611530304
3203,3203,0.796750181241917,73.86404466629028,0.7691342595108536,86.16509079933167,0.7556497486610505,80.53237867355347,0.7536387878543906,99.5910894870758,0.7496365244196898,88.71171450614929
3204,3204,0.7967429621834634,73.88655924797058,0.7691396457036896,86.18963074684143,0.755660342911327,80.55470371246338,0.7536482511755741,99.6139988899231,0.7496542893699661,88.73241853713989
3205,3205,0.7967361765930432,73.90716338157654,0.7691448860196918,86.21157312393188,0.7556709393965128,80.57953691482544,0.7536577370282613,99.64040923118591,0.7496720571931346,88.75844407081604
3206,3206,0.7967298291837608,73.93486595153809,0.7691500002405385,86.23423910140991,0.7556815363670242,80.60370326042175,0.7536672428428459,99.66937470436096,0.7496898288646626,88.78200650215149
3207,3207,0.7967276618722762,73.9572823047638,0.7691550231697587,86.26054000854492,0.7556921320487789,80.6272451877594,0.7536820465238318,99.69418597221375,0.7497076061825101,88.80751848220825
3208,3208,0.7967207538271521,73.98110294342041,0.7691599927738729,86.28453731536865,0.7557027246896822,80.65110039710999,0.7536968788203684,99.71881914138794,0.7497230358271246,88.82997155189514
3209,3209,0.7967156157700129,74.00336599349976,0.7691649271437231,86.30966258049011,0.755713312599822,80.67573475837708,0.7537117359745245,99.74186706542969,0.7497384695725101,88.85359239578247
3210,3210,0.7967184249302524,74.02548670768738,0.7691698330912232,86.33255100250244,0.7557238941860652,80.6994731426239,0.7537266141640963,99.76520419120789,0.749753898711976,88.87879157066345
3211,3211,0.7967244990017324,74.05073666572571,0.769174721246455,86.35884499549866,0.7557344679816551,80.7236475944519,0.7537415094346898,99.79040336608887,0.7497693165697757,88.90203380584717
3212,3212,0.7967351799027386,74.07180094718933,0.7691796023580763,86.38130521774292,0.7557450326722632,80.74361753463745,0.7537564176795508,99.81132674217224,0.7497847183625314,88.92651796340942
3213,3213,0.7967457129259875,74.0929274559021,0.7691844816119451,86.40715169906616,0.7557560682520555,80.76350927352905,0.753771334662397,99.83360886573792,0.7498001010482118,88.94830656051636
3214,3214,0.7967560289989928,74.11591982841492,0.7691893562306322,86.43122696876526,0.755767096340104,80.78309679031372,0.7537862560726546,99.85808849334717,0.7498154631560373,88.97216057777405
3215,3215,0.7967666016599595,74.13887238502502,0.7691942155421526,86.45450448989868,0.7557781177233659,80.80577373504639,0.7538011776049425,99.87866067886353,0.7498308045951854,88.99413633346558
3216,3216,0.7967720619584971,74.15871834754944,0.7691990426849251,86.47951626777649,0.7557891355106472,80.82745099067688,0.7538160950521262,99.90436220169067,0.7498461264459283,89.01816701889038
3217,3217,0.7967713478510698,74.18273568153381,0.7692038173245304,86.50212550163269,0.7558001551350508,80.85226321220398,0.7538310044029475,99.92805743217468,0.7498614307356305,89.04410457611084
3218,3218,0.7967685856456598,74.20373439788818,0.7692085188092771,86.52796673774719,0.7558111841555253,80.87315106391907,0.7538475044819136,99.95343923568726,0.749876720202379,89.07029271125793
3219,3219,0.7967657454338403,74.22425818443298,0.769213129224784,86.55027413368225,0.7558222318865526,80.89677858352661,0.7538640631931585,99.97622537612915,0.7498919980406791,89.09434270858765
3220,3220,0.7967646542018647,74.24750876426697,0.7692176358879413,86.5761947631836,0.7558333088923191,80.92271375656128,0.7538806721529928,99.99828243255615,0.7499072676230386,89.11804485321045
3221,3221,0.7967625441908835,74.26777338981628,0.7692220329468397,86.59951496124268,0.75584442639143,80.94975233078003,0.753897324099445,100.02374577522278,0.7499248365594949,89.14312243461609
3222,3222,0.7967617683532466,74.28732371330261,0.7692263219147473,86.62549018859863,0.7558555956215438,80.9756293296814,0.7539140128532223,100.04844808578491,0.7499424136912647,89.1668655872345
3223,3223,0.7967413646761916,74.30760288238525,0.7692305111359784,86.64692306518555,0.7558668272113885,80.99799656867981,0.7539307332511498,100.07327723503113,0.7499600034081371,89.1933844089508
