,epochs,num_fidelities_0,num_times_0,num_fidelities_1,num_times_1,num_fidelities_2,num_times_2,num_fidelities_3,num_times_3,num_fidelities_4,num_times_4
116,116,0.20617108732017519479,289.32985162734985,0.3460381136007140701,289.9294648170471,0.5536918480408026255,288.49066948890686,0.7387202533351459044,290.1360547542572,0.57108527600762726273,290.7220687866211
117,117,0.21021001778044759445,291.8603174686432,0.3467249749304045503,292.3770089149475,0.5598035013977368246,290.9612486362457,0.7409682278594938998,292.62000823020935,0.58881507928987197875,293.2411906719208
118,118,0.21327508532671299313,294.36450576782227,0.34848989912957589743,294.8675220012665,0.56670854608519027895,293.45729088783264,0.74286267673874595285,295.14994406700134,0.60690610660266108844,295.7697367668152
119,119,0.21526346580609756476,296.80833673477173,0.35085131545714592916,297.39528918266296,0.57407312311859104437,295.9722216129303,0.74482152441662452524,297.6846270561218,0.62437596954725183007,298.28345680236816
120,120,0.21645028248596348552,299.2608449459076,0.35341400569396186349,299.9103412628174,0.58172561034995029505,298.46680450439453,0.7466339680588904848,300.12467074394226,0.63999919967018870093,300.762966632843
121,121,0.21757729244349827136,301.80173897743225,0.35599745247447017737,302.4087932109833,0.5889943137685206276,300.894907951355,0.74803662309354335136,302.60605812072754,0.65308792236727164493,303.22212195396423
122,122,0.21858709354158023519,304.34366035461426,0.35878576603580242255,304.8633053302765,0.5953795695777038821,303.3146595954895,0.74898179472829473635,305.1018760204315,0.66380752505064877234,305.7508943080902
123,123,0.21923433817073412211,306.7613649368286,0.36217632505259139686,307.34677028656006,0.6001579956405036498,305.74382638931274,0.74918121820400329636,307.674031496048,0.6716912441228924946,308.24532747268677
124,124,0.21819178639484645976,309.2822368144989,0.36596949116495741672,309.8362262248993,0.60270377490745552507,308.2978835105896,0.7496316344043292279,310.2117962837219,0.6771802898303778129,310.72731041908264
125,125,0.21588417928118885936,311.78146028518677,0.36990852903797988294,312.38062262535095,0.60237531772072960834,310.79817962646484,0.7506597528272436204,312.76039600372314,0.68185629025873173426,313.21845722198486
126,126,0.21233464293177298221,314.3031301498413,0.37397466519851019218,314.86710810661316,0.5982242821177556902,313.2552626132965,0.75199906196858501417,315.26503252983093,0.68792578997481956815,315.7456519603729
127,127,0.20883028773194745042,316.84793162345886,0.37792880300638731494,317.3780872821808,0.5893210798351349311,315.7599501609802,0.75361557508919596593,317.7768702507019,0.69512625465171695716,318.26686334609985
128,128,0.2067361904030363684,319.3364531993866,0.38201793556473001567,319.8299627304077,0.57606992156355985024,318.26821422576904,0.7556126123695877661,320.2940421104431,0.70231428492546954523,320.7384226322174
